"ID","TUTORIAL_ID","NAME","DISPLAY_SEQ","CONTENT","CREATED","CREATED_BY","UPDATED","UPDATED_BY"
83205801604597218076177332574867862922,83205148911047716319241478701553687837,"Managing output from MATCH_RECOGNIZE",11,"<p>When determining the type of output you want MATCH_RECOGNIZE to return most developers will opt for one of the following:
<blockquote>
ONE ROW PER MATCH - each match produces one summary row. This is the default.
ALL ROWS PER MATCH - a match spanning multiple rows will produce one output row for each row in the match.
</blockquote>
The default behaviour for MATCH_RECOGNIZE is to return one summary row for each match. In the majority of use cases this is probably the ideal solution. However, there are also many use cases that require more detailed information to be returned. If you are degugging your MATCH_RECOGNIZE statement then a little more information can help show how the pattern is being matched to your data set. 
<br><br>
In some cases you may find it useful, or even necessary, to use the extended syntax of the ALL ROWS PER MATCH keywords. 
<br><br>
There are three sub options:
<ul>
<li>ALL ROWS PER MATCH SHOW EMPTY MATCHES <- note that this is the default</li>
<li>ALL ROWS PER MATCH OMIT EMPTY MATCHES</li>
<li>ALL ROWS PER MATCH WITH UNMATCHED ROWS</li>
</ul>
Let’s look at these sub-options in more detail but first a quick point of reference: all the examples shown below use the default <strong>AFTER MATCH SKIP PAST LAST ROW</strong> syntax. This will be covered in a separate tutorial.
</p>",11-OCT-16 03.06.03.128316000 PM,"KEITH.LAKER@ORACLE.COM",12-OCT-16 09.57.36.839979000 AM,"KEITH.LAKER@ORACLE.COM"
83205801604772512320021453805200258442,83205148911047716319241478701553687837,"MATCH_NUMBER and EMPTY MATCHES",50,"<h3>What's the effect on MATCH_MUMBER?</h3>
<p>
The MATCH_NUMBER() function counts the empty matches and assigns a number to them - as you can see in the output from the previous code. Therefore, if we omit the empty matches from the results the MATCH_NUMBER() column no longer contains a contiguous set of numbers:</p>
<code>SELECT
  symbol,
  tstamp,
  price,
  start_tstamp,
  end_tstamp,
  match_num,
  classifier
FROM ticker 
MATCH_RECOGNIZE ( 
  PARTITION BY symbol ORDER BY tstamp
  MEASURES FIRST(down.tstamp) AS start_tstamp,
           LAST(down.tstamp) AS end_tstamp,
           match_number() AS match_num,
           classifier() AS classifier
  ALL ROWS PER MATCH OMIT EMPTY MATCHES
  PATTERN (DOWN*) 
  DEFINE <br>
    DOWN AS (price <= PREV(price))
)
WHERE symbol = 'GLOBEX';
</code>
<p>
As you can see from the previous output the MATCH_NUMBER() column starts with match number 4 followed by match 6 followed by match 10. Therefore, you need to be very careful if you decide to test for a specific match number within the MATCH_RECOGNIZE section and/or the result set because you might get caught out if you are expecting a contiguous series of numbers.
</p>",11-OCT-16 03.18.15.752298000 PM,"KEITH.LAKER@ORACLE.COM",18-DEC-18 03.00.09.984555000 PM,"SHARON.KENNEDY@ORACLE.COM"
67313423838119783157836524038423990479,66677775709556657797196623725084693197,"Create my dataset",20,"<h3>Creating our log data</h3>
<p>First step is to setup our data table and then populate it with data</p>

<code>CREATE TABLE clickdata (tstamp integer, userid varchar2(15));

INSERT INTO clickdata VALUES(1, 'Mary');
INSERT INTO clickdata VALUES(2, 'Sam');
INSERT INTO clickdata VALUES(11, 'Mary');
INSERT INTO clickdata VALUES(12, 'Sam');
INSERT INTO clickdata VALUES(22, 'Sam');
INSERT INTO clickdata VALUES(23, 'Mary');
INSERT INTO clickdata VALUES(32, 'Sam');
INSERT INTO clickdata VALUES(34, 'Mary');
INSERT INTO clickdata VALUES(43, 'Sam');
INSERT INTO clickdata VALUES(44, 'Mary');
INSERT INTO clickdata VALUES(47, 'Sam');
INSERT INTO clickdata VALUES(48, 'Sam');
INSERT INTO clickdata VALUES(53, 'Mary');
INSERT INTO clickdata VALUES(59, 'Sam');
INSERT INTO clickdata VALUES(60, 'Sam');
INSERT INTO clickdata VALUES(63, 'Mary');
INSERT INTO clickdata VALUES(68, 'Sam');
commit;
</code>",12-MAY-16 11.31.21.986483000 AM,"KEITH.LAKER@ORACLE.COM",18-DEC-18 03.10.25.149519000 PM,"SHARON.KENNEDY@ORACLE.COM"
67320961604881843878753901716980809037,66677775709556657797196623725084693197,"Partitioning and ordering data",60,"<h3>Some more important keywords</h3>
<p>What we need to do is use the PARTITION BY and ORDER BY key phrases to correctly divide up our data set by each user and then within each user make sure the data is ordered by our timestamp so we can determine if the clicks recorded in our log by each user are within 10 minutes of their previous click.
</p>
<p>We need to expand our MATCH_RECOGNIZE() clause as shown here:</p>
<code>SELECT 
 tstamp,
 userid,
 session_id
FROM clickdata MATCH_RECOGNIZE(         
   PARTITION BY userid ORDER BY tstamp
   MEASURES match_number() as session_id
   ALL ROWS PER MATCH
   PATTERN (b s+)
   DEFINE
       s as (tstamp - prev(tstamp) <=10)
 );
</code>
<p>Now you should see that Mary has logged 3 sessions and Sam has logged three sessions. Which means that have now correctly specified our MATCH_RECOGNIZE clause to create our sessionization report.</p>",12-MAY-16 12.46.28.347393000 PM,"KEITH.LAKER@ORACLE.COM",18-DEC-18 03.12.17.223634000 PM,"SHARON.KENNEDY@ORACLE.COM"
67313423838197154410291860305605185743,66677775709556657797196623725084693197,"Viewing my data",30,"<h3>Quick review of our ticker data</h3>
<p>Now let's check to see how many rows are in our dataset</p>
<br>
<code>SELECT count(*) FROM clickdata;</code>
<p>You should have 17 rows of data and you can view the rows using the following code: </p>
<br>
<code>SELECT * FROM clickdata;</code>
",12-MAY-16 11.32.47.084487000 AM,"KEITH.LAKER@ORACLE.COM",18-DEC-18 03.10.54.117110000 PM,"SHARON.KENNEDY@ORACLE.COM"
67320961605443994384874704283219180877,66677775709556657797196623725084693197,"Counting the number of events",70,"<h3>Adding more measures</h3>
<p>The next stage is to count the number of events within each session and calculate the duration of each session</p>
<p>How do we do that? We can use some of the other built-in measures such as <strong>FIRST()</strong> and <strong>LAST()</strong> to extract values from our resultset and we can calculate new values such as the duration of a session.</p>
<p>In our code we will add some new measures</p>
<ul>
<li>count(*) returns the number of events within a session</li>
<li>first(tstamp) returns the start time of each session</li>
<li>last(tstamp) returns the end time of each session</li>
<li>last(tstamp) - first(tstamp) calculates the duration of each session</li>    
</ul>
<br>
<code>SELECT
 tstamp,
 userid,
 session_id,
 no_of_events,
 start_time,
 session_duration
FROM clickdata MATCH_RECOGNIZE(
   PARTITION BY userid ORDER BY tstamp
   MEASURES match_number() as session_id,
            COUNT(*) as no_of_events,
            FIRST(b.tstamp) start_time,
            LAST(s.tstamp) end_time,
            LAST(s.tstamp) - FIRST(s.tstamp) session_duration   
   ALL ROWS PER MATCH
   PATTERN (b s+)    
   DEFINE
       s as (tstamp - prev(tstamp) <= 10)
 ); 
</code>
<p>This is looking good but it would it would be better if we could create a summary report</p>",12-MAY-16 01.05.55.733708000 PM,"KEITH.LAKER@ORACLE.COM",18-DEC-18 03.12.57.775842000 PM,"SHARON.KENNEDY@ORACLE.COM"
67302079613871847387396790661962944846,66677775709556657797196623725084693197,"Business Problem",11,"<h3>Sessionization analysis</h3>
<p>
This tutorial is designed to help show you how you can run sessionization analysis on application logs, web logs, etc.</p>
<p>
For this tutorial we are going to define a session as a sequence of one or more events where the inter-timestamp gap is less than 10 minutes between events.
</p>
<p>
Using our simplified table of click data, which will create in the next step, we will create a sessionization data set which tracks each session, the duration of the session and the number of clicks/events using the new 12c MATCH_RECOGNIZE feature.
</p> ",12-MAY-16 08.48.03.868839000 AM,"KEITH.LAKER@ORACLE.COM",13-MAY-16 08.47.16.767160000 AM,"KEITH.LAKER@ORACLE.COM"
83205148911073103761453385914222517533,83205148911047716319241478701553687837,"Reset my tutorial environment",15,"<h3>Just in case...</h3>
<p>If at anytime you need to restart this tutorial then simply run the following statement to reset your environment</p>
<code>DROP TABLE ticker PURGE;
</code>",11-OCT-16 02.55.30.654842000 PM,"KEITH.LAKER@ORACLE.COM",18-DEC-18 02.58.32.713657000 PM,"SHARON.KENNEDY@ORACLE.COM"
67315813151755509426825791870767603956,66677775709556657797196623725084693197,"Building my first sessionization report",40,"<h3>Some important keywords</h3>
<p>Running our first sessionization report using only the main keywords within MATCH_RECOGNIZE clause</p>
<p>The keywords that we are going to use are:</p>
<blockquote>
<p>
<strong>ALL ROWS PER MATCH</strong><br>
You will sometimes want summary data about the matches and other times need details. For this report we are going to return a detailed report.
</p>
<p>
<strong>PATTERN</strong><br>
The PATTERN clause lets you define which pattern variables must be matched, the sequence in which they must be matched, and the quantity of rows which must be matched. The PATTERN clause specifies a regular expression for the match search.
<p>
<strong>DEFINE</strong><br>
The PATTERN clause depends on pattern variables, therefore, you must have a clause to define these variables. They are specified in the DEFINE clause. DEFINE is a required clause, used to specify the conditions that a row must meet to be mapped to a specific pattern variable.
</p>
</blockquote>
<p>
So let's write our first MATCH_RECOGNIZE statement based on our business requirements:</p>
<code>SELECT 
 tstamp,
 userid
FROM clickdata MATCH_RECOGNIZE(         
   ALL ROWS PER MATCH
   PATTERN (b s+)    
   DEFINE
       s as (tstamp - prev(tstamp) <= 10)
 );
</code>",12-MAY-16 11.59.01.657701000 AM,"KEITH.LAKER@ORACLE.COM",18-DEC-18 03.11.20.281593000 PM,"SHARON.KENNEDY@ORACLE.COM"
67315813152495372028429944925687783668,66677775709556657797196623725084693197,"Calculating the session number",50,"<h3>Finding the session number</h3>
<p>Congratulations your report runs! We have a list of events where each event is within 10 minutes of the previous event</p>
<p>But we don't actually know how many sessions each user logged, so how can we find out this information?</p>
<p>We can use the internal <strong>MATCH_NUMBER()</strong> function to return the session id for each user - assuming that a session contains clicks that are within a 10 minute interval of previous click</p>

<p>What does <strong>MATCH_NUMBER()</strong> actually do?<br>
You might have a large number of matches for your pattern inside a given row partition. How do you tell these matches apart? This is done with the <strong>MATCH_NUMBER()</strong> function. Matches within a row pattern partition are numbered sequentially starting with 1 in the order they are found. This numbering starts at 1 within each row pattern partition, because there is no linked ordering across row pattern partitions.
</p>

<code>SELECT 
 tstamp,
 userid,
 session_id
FROM clickdata MATCH_RECOGNIZE(         
   MEASURES match_number() as session_id
   ALL ROWS PER MATCH
   PATTERN (b s+)    
   DEFINE
       s as (tstamp - prev(tstamp) <= 10)
 );
</code>
<h5>That does not look correct...</h5>
<p>What you will notice is that each row has a session id of 1 which means that we are only finding one instance of our pattern within our data set.</p>
<p>Obviously this is not correct because just looking at the raw data we can see that Mary has logged more than one session</p>
<code>SELECT * 
FROM clickdata
WHERE userid = 'Mary'
</code>",12-MAY-16 12.17.47.127595000 PM,"KEITH.LAKER@ORACLE.COM",18-DEC-18 03.11.58.521484000 PM,"SHARON.KENNEDY@ORACLE.COM"
83205148911070685909814156655873105181,83205148911047716319241478701553687837,"Overview of SQL Pattern Matching",10,"<h3>Finding patterns with SQL</h3>
<p>
Recognizing patterns in a sequence of rows has been a capability that was widely desired, but not really possible with SQL until now. There were many workarounds, but these were difficult to write, hard to understand, and inefficient to execute.</p> 
<p>
The aim of this tutorial is to explain the difference between the various row output options within MATC_RECOGNIZE, specifically the EMPTY MATCHES and UNMATCHED ROWS keywords within the ALL ROWS PER MATCH syntax.
</p>",11-OCT-16 02.54.40.509297000 PM,"KEITH.LAKER@ORACLE.COM",11-OCT-16 02.54.40.509356000 PM,"KEITH.LAKER@ORACLE.COM"
